ActiveIngredient_list,dea_active_ingredient_token_count,dea_confident_controlled_match_flag,dea_list_i_only_match_flag,dea_possible_candidate_only_flag,dea_confident_matched_token_count,dea_list_i_token_count,dea_possible_candidate_token_count,dea_confident_match_methods,dea_confident_matched_fda_tokens,dea_confident_substance_names,dea_confident_current_schedules,dea_confident_drug_codes,dea_list_i_substance_names,dea_list_i_drug_codes,dea_possible_candidate_tokens,dea_possible_candidate_substance_names,dea_possible_candidate_methods,dea_unmatched_fda_tokens,dea_edge_case_notes,dea_schedule_scope_note,dea_linkage_status,dea_uncertain_flag
DIRITHROMYCIN,1,False,False,False,0,0,0,,,,,,,,,,,DIRITHROMYCIN,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DIROXIMEL FUMARATE,1,False,False,False,0,0,0,,,,,,,,,,,DIROXIMEL FUMARATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DISOPYRAMIDE PHOSPHATE,1,False,False,False,0,0,0,,,,,,,,,,,DISOPYRAMIDE PHOSPHATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DISULFIRAM,1,False,False,False,0,0,0,,,,,,,,,,,DISULFIRAM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DIVALPROEX SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,DIVALPROEX SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOBUTAMINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DOBUTAMINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOCETAXEL,1,False,False,False,0,0,0,,,,,,,,,,,DOCETAXEL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOCOSANOL,1,False,False,False,0,0,0,,,,,,,,,,,DOCOSANOL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOFETILIDE,1,False,False,False,0,0,0,,,,,,,,,,,DOFETILIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLASETRON MESYLATE,1,False,False,False,0,0,0,,,,,,,,,,,DOLASETRON MESYLATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR,1,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR AND LAMIVUDINE,1,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR AND LAMIVUDINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR LAMIVUDINE TENOFOVIR ALAFENAMIDE,1,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR LAMIVUDINE TENOFOVIR ALAFENAMIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR SODIUM; LAMIVUDINE,2,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR SODIUM | LAMIVUDINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR SODIUM; RILPIVIRINE HYDROCHLORIDE,2,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR SODIUM | RILPIVIRINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
"DOLUTEGRAVIR, EMTRICITABINE and TENOFOVIR ALAFENAMIDE",1,False,False,False,0,0,0,,,,,,,,,,,"DOLUTEGRAVIR, EMTRICITABINE and TENOFOVIR ALAFENAMIDE",,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE,3,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR | LAMIVUDINE | TENOFOVIR DISOPROXIL FUMARATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR; TENOFOVIR DISOPROXIL FUMARATE; LAMIVUDINE,3,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR | TENOFOVIR DISOPROXIL FUMARATE | LAMIVUDINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR;EMTRICITABINE;TENOFOVIR ALAFENAMIDE,3,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR | EMTRICITABINE | TENOFOVIR ALAFENAMIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR;LAMIVUDINE;TENOFOVIR ALAFENAMIDE,3,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR | LAMIVUDINE | TENOFOVIR ALAFENAMIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR;LAMIVUDINE;TENOFOVIR DISOPROXIL FUMARATE,3,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR | LAMIVUDINE | TENOFOVIR DISOPROXIL FUMARATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOLUTEGRAVIR;RILPIVIRINE,2,False,False,False,0,0,0,,,,,,,,,,,DOLUTEGRAVIR | RILPIVIRINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DONANEMAB-AZBT,1,False,False,False,0,0,0,,,,,,,,,,,DONANEMAB-AZBT,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DONEPEZIL HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DONEPEZIL HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DONEPEZIL HYDROCHLORIDE; MEMANTINE HYDROCHLORIDE,2,False,False,False,0,0,0,,,,,,,,,,,DONEPEZIL HYDROCHLORIDE | MEMANTINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DONIDALORSEN SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,DONIDALORSEN SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOPAMINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DOPAMINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DORAVIRINE,1,False,False,False,0,0,0,,,,,,,,,,,DORAVIRINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DORAVIRINE; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE,3,False,False,False,0,0,0,,,,,,,,,,,DORAVIRINE | LAMIVUDINE | TENOFOVIR DISOPROXIL FUMARATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DORDAVIPRONE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DORDAVIPRONE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DORIPENEM,1,False,False,False,0,0,0,,,,,,,,,,,DORIPENEM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DORNASE ALFA,1,False,False,False,0,0,0,,,,,,,,,,,DORNASE ALFA,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DORZOLAMIDE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DORZOLAMIDE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DORZOLAMIDE HYDROCHLORIDE; TIMOLOL MALEATE,2,False,False,False,0,0,0,,,,,,,,,,,DORZOLAMIDE HYDROCHLORIDE | TIMOLOL MALEATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOSTARLIMAB-GXLY,1,False,False,False,0,0,0,,,,,,,,,,,DOSTARLIMAB-GXLY,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXACURIUM CHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DOXACURIUM CHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXAPRAM HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DOXAPRAM HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXAZOSIN MESYLATE,1,False,False,False,0,0,0,,,,,,,,,,,DOXAZOSIN MESYLATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXECITINE; DOXRIBTIMINE,2,False,False,False,0,0,0,,,,,,,,,,,DOXECITINE | DOXRIBTIMINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXEPIN HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DOXEPIN HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXERCALCIFEROL,1,False,False,False,0,0,0,,,,,,,,,,,DOXERCALCIFEROL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXORUBICIN HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DOXORUBICIN HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXYCYCLINE,1,False,False,False,0,0,0,,,,,,,,,,,DOXYCYCLINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXYCYCLINE CALCIUM,1,False,False,False,0,0,0,,,,,,,,,,,DOXYCYCLINE CALCIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXYCYCLINE HYCLATE,1,False,False,False,0,0,0,,,,,,,,,,,DOXYCYCLINE HYCLATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXYLAMINE SUCCINATE,1,False,False,False,0,0,0,,,,,,,,,,,DOXYLAMINE SUCCINATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DOXYLAMINE SUCCINATE; PYRIDOXINE HYDROCHLORIDE,2,False,False,False,0,0,0,,,,,,,,,,,DOXYLAMINE SUCCINATE | PYRIDOXINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DRONABINOL,1,False,False,False,0,0,0,,,,,,,,,,,DRONABINOL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DRONEDARONE,1,False,False,False,0,0,0,,,,,,,,,,,DRONEDARONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DRONEDARONE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DRONEDARONE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DROPERIDOL,1,False,False,False,0,0,0,,,,,,,,,,,DROPERIDOL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DROPERIDOL; FENTANYL CITRATE,2,True,False,False,1,0,0,exact,FENTANYL CITRATE,Fentanyl Citrate,II,9801,,,,,,DROPERIDOL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,confident_scheduled_controlled_substance_match,False
DROSPIRENONE,1,False,False,False,0,0,0,,,,,,,,,,,DROSPIRENONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DROSPIRENONE; ESTETROL,2,False,False,False,0,0,0,,,,,,,,,,,DROSPIRENONE | ESTETROL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DROSPIRENONE; ESTRADIOL,2,False,False,False,0,0,0,,,,,,,,,,,DROSPIRENONE | ESTRADIOL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DROSPIRENONE; ETHINYL ESTRADIOL,2,False,False,False,0,0,0,,,,,,,,,,,DROSPIRENONE | ETHINYL ESTRADIOL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DROSPIRENONE; ETHINYL ESTRADIOL; LEVOMEFOLATE CALCIUM,3,False,False,False,0,0,0,,,,,,,,,,,DROSPIRENONE | ETHINYL ESTRADIOL | LEVOMEFOLATE CALCIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DROXIDOPA,1,False,False,False,0,0,0,,,,,,,,,,,DROXIDOPA,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DULAGLUTIDE,1,False,False,False,0,0,0,,,,,,,,,,,DULAGLUTIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DULOXETINE,1,False,False,False,0,0,0,,,,,,,,,,,DULOXETINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DULOXETINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DULOXETINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DUPILUMAB,1,False,False,False,0,0,0,,,,,,,,,,,DUPILUMAB,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DURLOBACTAM SODIUM; DURLOBACTAM SODIUM; SULBACTAM SODIUM,3,False,False,False,0,0,0,,,,,,,,,,,DURLOBACTAM SODIUM | SULBACTAM SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DURVALUMAB,1,False,False,False,0,0,0,,,,,,,,,,,DURVALUMAB,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DUTASTERIDE,1,False,False,False,0,0,0,,,,,,,,,,,DUTASTERIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DUTASTERIDE; TAMSULOSIN HYDROCHLORIDE,2,False,False,False,0,0,0,,,,,,,,,,,DUTASTERIDE | TAMSULOSIN HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DUVELISIB,1,False,False,False,0,0,0,,,,,,,,,,,DUVELISIB,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DYCLONINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,DYCLONINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
DYPHYLLINE,1,False,False,False,0,0,0,,,,,,,,,,,DYPHYLLINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
ECALLANTIDE,1,False,False,False,0,0,0,,,,,,,,,,,ECALLANTIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
ECHOTHIOPHATE IODIDE,1,False,False,False,0,0,0,,,,,,,,,,,ECHOTHIOPHATE IODIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
ECONAZOLE NITRATE,1,False,False,False,0,0,0,,,,,,,,,,,ECONAZOLE NITRATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
ECULIZUMAB,1,False,False,False,0,0,0,,,,,,,,,,,ECULIZUMAB,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
ECULIZUMAB-AAGH,1,False,False,False,0,0,0,,,,,,,,,,,ECULIZUMAB-AAGH,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
ECULIZUMAB-AEEB,1,False,False,False,0,0,0,,,,,,,,,,,ECULIZUMAB-AEEB,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
EDARAVONE,1,False,False,False,0,0,0,,,,,,,,,,,EDARAVONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
EDETATE CALCIUM DISODIUM,1,False,False,False,0,0,0,,,,,,,,,,,EDETATE CALCIUM DISODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
EDOXABAN,1,False,False,False,0,0,0,,,,,,,,,,,EDOXABAN,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
EDOXABAN TOSYLATE,1,False,False,False,0,0,0,,,,,,,,,,,EDOXABAN TOSYLATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
