dea_source_name_raw,dea_candidate_name_norm,dea_candidate_type,dea_root_norm,dea_current_schedule,dea_drug_code,dea_conversion_factor,dea_is_csa_scheduled,dea_is_list_i_chemical,dea_source_file,dea_source_url
"2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3-methylbutanoate (FUB-AMB, MMB-FUBINACA)",1 4 FLUOROBENZYL,alias_fragment,1 4 FLUOROBENZYL,I,7021,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3-methylbutanoate (FUB-AMB, MMB-FUBINACA)",FUB AMB MMB FUBINACA,alias_fragment,FUB AMB MMB FUBINACA,I,7021,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3-methylbutanoate (FUB-AMB, MMB-FUBINACA)",2 1H INDAZOLE 3 CARBOXAMIDO 3 METHYLBUTANOATE FUB AMB,alias_fragment,2 1H INDAZOLE 3 CARBOXAMIDO 3 METHYLBUTANOATE FUB AMB,I,7021,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3-methylbutanoate (FUB-AMB, MMB-FUBINACA)",MMB FUBINACA,alias_fragment,MMB FUBINACA,I,7021,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-(n)-propylphenyl)ethanamine (2C-P)",2 PROPYLPHENYL ETHANAMINE,core_name,2 PROPYLPHENYL ETHANAMINE,I,7524,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-(n)-propylphenyl)ethanamine (2C-P)",2 5 DIMETHOXY 4 N,alias_fragment,2 5 DIMETHOXY 4 N,I,7524,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-(n)-propylphenyl)ethanamine (2C-P)",2C P,alias_fragment,2C P,I,7524,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-(n)-propylphenyl)ethanamine (2C-P)",5 DIMETHOXY 4 PROPYLPHENYL ETHANAMINE,alias_fragment,5 DIMETHOXY 4 PROPYLPHENYL ETHANAMINE,I,7524,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-(n)-propylphenyl)ethanamine Hydrochloride (2C-P)",2 PROPYLPHENYL ETHANAMINE HYDROCHLORIDE,core_name,2 PROPYLPHENYL ETHANAMINE,I,7524,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-(n)-propylphenyl)ethanamine Hydrochloride (2C-P)",2 5 DIMETHOXY 4 N,alias_fragment,2 5 DIMETHOXY 4 N,I,7524,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-(n)-propylphenyl)ethanamine Hydrochloride (2C-P)",2C P,alias_fragment,2C P,I,7524,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-(n)-propylphenyl)ethanamine Hydrochloride (2C-P)",5 DIMETHOXY 4 PROPYLPHENYL ETHANAMINE HYDROCHLORIDE,alias_fragment,5 DIMETHOXY 4 PROPYLPHENYL ETHANAMINE,I,7524,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-ethylphenyl)ethanamine (2C-E)",2 ETHANAMINE,core_name,2 ETHANAMINE,I,7509,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-ethylphenyl)ethanamine (2C-E)",2 5 DIMETHOXY 4 ETHYLPHENYL,alias_fragment,2 5 DIMETHOXY 4 ETHYLPHENYL,I,7509,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-ethylphenyl)ethanamine (2C-E)",2C E,alias_fragment,2C E,I,7509,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-ethylphenyl)ethanamine (2C-E)",5 DIMETHOXY 4 ETHYLPHENYL ETHANAMINE,alias_fragment,5 DIMETHOXY 4 ETHYLPHENYL ETHANAMINE,I,7509,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-ethylphenyl)ethanamine Hydrochloride (2C-E)",2 ETHANAMINE HYDROCHLORIDE,core_name,2 ETHANAMINE,I,7509,0.85,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-ethylphenyl)ethanamine Hydrochloride (2C-E)",2 5 DIMETHOXY 4 ETHYLPHENYL,alias_fragment,2 5 DIMETHOXY 4 ETHYLPHENYL,I,7509,0.85,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-ethylphenyl)ethanamine Hydrochloride (2C-E)",2C E,alias_fragment,2C E,I,7509,0.85,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-ethylphenyl)ethanamine Hydrochloride (2C-E)",5 DIMETHOXY 4 ETHYLPHENYL ETHANAMINE HYDROCHLORIDE,alias_fragment,5 DIMETHOXY 4 ETHYLPHENYL ETHANAMINE,I,7509,0.85,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-methylphenyl)ethanamine (2C-D)",2 ETHANAMINE,core_name,2 ETHANAMINE,I,7508,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-methylphenyl)ethanamine (2C-D)",2 5 DIMETHOXY 4 METHYLPHENYL,alias_fragment,2 5 DIMETHOXY 4 METHYLPHENYL,I,7508,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-methylphenyl)ethanamine (2C-D)",2C D,alias_fragment,2C D,I,7508,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-methylphenyl)ethanamine (2C-D)",5 DIMETHOXY 4 METHYLPHENYL ETHANAMINE,alias_fragment,5 DIMETHOXY 4 METHYLPHENYL ETHANAMINE,I,7508,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-methylphenyl)ethanamine Hydrochloride (2C-D)",2 ETHANAMINE HYDROCHLORIDE,core_name,2 ETHANAMINE,I,7508,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-methylphenyl)ethanamine Hydrochloride (2C-D)",2 5 DIMETHOXY 4 METHYLPHENYL,alias_fragment,2 5 DIMETHOXY 4 METHYLPHENYL,I,7508,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-methylphenyl)ethanamine Hydrochloride (2C-D)",2C D,alias_fragment,2C D,I,7508,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-methylphenyl)ethanamine Hydrochloride (2C-D)",5 DIMETHOXY 4 METHYLPHENYL ETHANAMINE HYDROCHLORIDE,alias_fragment,5 DIMETHOXY 4 METHYLPHENYL ETHANAMINE,I,7508,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-nitro-phenyl)ethanamine (2C-N)",2 ETHANAMINE,core_name,2 ETHANAMINE,I,7521,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-nitro-phenyl)ethanamine (2C-N)",2 5 DIMETHOXY 4 NITRO PHENYL,alias_fragment,2 5 DIMETHOXY 4 NITRO PHENYL,I,7521,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-nitro-phenyl)ethanamine (2C-N)",2C N,alias_fragment,2C N,I,7521,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-nitro-phenyl)ethanamine (2C-N)",5 DIMETHOXY 4 NITRO PHENYL ETHANAMINE,alias_fragment,5 DIMETHOXY 4 NITRO PHENYL ETHANAMINE,I,7521,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-nitro-phenyl)ethanamine Hydrochloride (2C-N)",2 ETHANAMINE HYDROCHLORIDE,core_name,2 ETHANAMINE,I,7521,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-nitro-phenyl)ethanamine Hydrochloride (2C-N)",2 5 DIMETHOXY 4 NITRO PHENYL,alias_fragment,2 5 DIMETHOXY 4 NITRO PHENYL,I,7521,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-nitro-phenyl)ethanamine Hydrochloride (2C-N)",2C N,alias_fragment,2C N,I,7521,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxy-4-nitro-phenyl)ethanamine Hydrochloride (2C-N)",5 DIMETHOXY 4 NITRO PHENYL ETHANAMINE HYDROCHLORIDE,alias_fragment,5 DIMETHOXY 4 NITRO PHENYL ETHANAMINE,I,7521,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxyphenyl)ethanamine (2C-H)",2 ETHANAMINE,core_name,2 ETHANAMINE,I,7517,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxyphenyl)ethanamine (2C-H)",2 5 DIMETHOXYPHENYL,alias_fragment,2 5 DIMETHOXYPHENYL,I,7517,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxyphenyl)ethanamine (2C-H)",2C H,alias_fragment,2C H,I,7517,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxyphenyl)ethanamine (2C-H)",5 DIMETHOXYPHENYL ETHANAMINE,alias_fragment,5 DIMETHOXYPHENYL ETHANAMINE,I,7517,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxyphenyl)ethanamine Hydrochloride (2C-H)",2 ETHANAMINE HYDROCHLORIDE,core_name,2 ETHANAMINE,I,7517,0.83,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxyphenyl)ethanamine Hydrochloride (2C-H)",2 5 DIMETHOXYPHENYL,alias_fragment,2 5 DIMETHOXYPHENYL,I,7517,0.83,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxyphenyl)ethanamine Hydrochloride (2C-H)",2C H,alias_fragment,2C H,I,7517,0.83,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(2,5-Dimethoxyphenyl)ethanamine Hydrochloride (2C-H)",5 DIMETHOXYPHENYL ETHANAMINE HYDROCHLORIDE,alias_fragment,5 DIMETHOXYPHENYL ETHANAMINE,I,7517,0.83,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25B-NBOMe)",2 N ETHANAMINE,core_name,2 N ETHANAMINE,I,7536,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25B-NBOMe)",4 BROMO 2 5 DIMETHOXYPHENYL,alias_fragment,4 BROMO 2 5 DIMETHOXYPHENYL,I,7536,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25B-NBOMe)",2 METHOXYBENZYL,alias_fragment,2 METHOXYBENZYL,I,7536,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25B-NBOMe)",25B NBOME,alias_fragment,25B NBOME,I,7536,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25B-NBOMe)",2 4 BROMO 2,alias_fragment,2 4 BROMO,I,7536,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25B-NBOMe)",5 DIMETHOXYPHENYL N ETHANAMINE,alias_fragment,5 DIMETHOXYPHENYL N ETHANAMINE,I,7536,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25B-NBOMe)",2 N ETHANAMINE HYDROCHLORIDE,core_name,2 N ETHANAMINE,I,7536,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25B-NBOMe)",4 BROMO 2 5 DIMETHOXYPHENYL,alias_fragment,4 BROMO 2 5 DIMETHOXYPHENYL,I,7536,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25B-NBOMe)",2 METHOXYBENZYL,alias_fragment,2 METHOXYBENZYL,I,7536,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25B-NBOMe)",25B NBOME,alias_fragment,25B NBOME,I,7536,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25B-NBOMe)",2 4 BROMO 2,alias_fragment,2 4 BROMO,I,7536,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25B-NBOMe)",5 DIMETHOXYPHENYL N ETHANAMINE HYDROCHLORIDE,alias_fragment,5 DIMETHOXYPHENYL N ETHANAMINE,I,7536,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine (2C-C)",2 ETHANAMINE,core_name,2 ETHANAMINE,I,7519,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine (2C-C)",4 CHLORO 2 5 DIMETHOXYPHENYL,alias_fragment,4 CHLORO 2 5 DIMETHOXYPHENYL,I,7519,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine (2C-C)",2C C,alias_fragment,2C C,I,7519,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine (2C-C)",2 4 CHLORO 2,alias_fragment,2 4 CHLORO,I,7519,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine (2C-C)",5 DIMETHOXYPHENYL ETHANAMINE,alias_fragment,5 DIMETHOXYPHENYL ETHANAMINE,I,7519,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine Hydrochloride (2C-C)",2 ETHANAMINE HYDROCHLORIDE,core_name,2 ETHANAMINE,I,7519,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine Hydrochloride (2C-C)",4 CHLORO 2 5 DIMETHOXYPHENYL,alias_fragment,4 CHLORO 2 5 DIMETHOXYPHENYL,I,7519,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine Hydrochloride (2C-C)",2C C,alias_fragment,2C C,I,7519,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine Hydrochloride (2C-C)",2 4 CHLORO 2,alias_fragment,2 4 CHLORO,I,7519,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine Hydrochloride (2C-C)",5 DIMETHOXYPHENYL ETHANAMINE HYDROCHLORIDE,alias_fragment,5 DIMETHOXYPHENYL ETHANAMINE,I,7519,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25C-NBOMe)",2 N ETHANAMINE,core_name,2 N ETHANAMINE,I,7537,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25C-NBOMe)",4 CHLORO 2 5 DIMETHOXYPHENYL,alias_fragment,4 CHLORO 2 5 DIMETHOXYPHENYL,I,7537,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25C-NBOMe)",2 METHOXYBENZYL,alias_fragment,2 METHOXYBENZYL,I,7537,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25C-NBOMe)",25C NBOME,alias_fragment,25C NBOME,I,7537,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25C-NBOMe)",2 4 CHLORO 2,alias_fragment,2 4 CHLORO,I,7537,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25C-NBOMe)",5 DIMETHOXYPHENYL N ETHANAMINE,alias_fragment,5 DIMETHOXYPHENYL N ETHANAMINE,I,7537,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25C-NBOMe)",2 N ETHANAMINE HYDROCHLORIDE,core_name,2 N ETHANAMINE,I,7537,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25C-NBOMe)",4 CHLORO 2 5 DIMETHOXYPHENYL,alias_fragment,4 CHLORO 2 5 DIMETHOXYPHENYL,I,7537,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25C-NBOMe)",2 METHOXYBENZYL,alias_fragment,2 METHOXYBENZYL,I,7537,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25C-NBOMe)",25C NBOME,alias_fragment,25C NBOME,I,7537,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25C-NBOMe)",2 4 CHLORO 2,alias_fragment,2 4 CHLORO,I,7537,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine Hydrochloride (25C-NBOMe)",5 DIMETHOXYPHENYL N ETHANAMINE HYDROCHLORIDE,alias_fragment,5 DIMETHOXYPHENYL N ETHANAMINE,I,7537,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine (2C-I)",2 ETHANAMINE,core_name,2 ETHANAMINE,I,7518,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine (2C-I)",4 IODO 2 5 DIMETHOXYPHENYL,alias_fragment,4 IODO 2 5 DIMETHOXYPHENYL,I,7518,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine (2C-I)",2C I,alias_fragment,2C I,I,7518,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine (2C-I)",2 4 IODO 2,alias_fragment,2 4 IODO,I,7518,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine (2C-I)",5 DIMETHOXYPHENYL ETHANAMINE,alias_fragment,5 DIMETHOXYPHENYL ETHANAMINE,I,7518,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine Hydrochloride (2C-I)",2 ETHANAMINE HYDROCHLORIDE,core_name,2 ETHANAMINE,I,7518,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine Hydrochloride (2C-I)",4 IODO 2 5 DIMETHOXYPHENYL,alias_fragment,4 IODO 2 5 DIMETHOXYPHENYL,I,7518,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine Hydrochloride (2C-I)",2C I,alias_fragment,2C I,I,7518,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine Hydrochloride (2C-I)",2 4 IODO 2,alias_fragment,2 4 IODO,I,7518,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine Hydrochloride (2C-I)",5 DIMETHOXYPHENYL ETHANAMINE HYDROCHLORIDE,alias_fragment,5 DIMETHOXYPHENYL ETHANAMINE,I,7518,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25I-NBOMe)",2 N ETHANAMINE,core_name,2 N ETHANAMINE,I,7538,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25I-NBOMe)",4 IODO 2 5 DIMETHOXYPHENYL,alias_fragment,4 IODO 2 5 DIMETHOXYPHENYL,I,7538,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25I-NBOMe)",2 METHOXYBENZYL,alias_fragment,2 METHOXYBENZYL,I,7538,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25I-NBOMe)",25I NBOME,alias_fragment,25I NBOME,I,7538,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25I-NBOMe)",2 4 IODO 2,alias_fragment,2 4 IODO,I,7538,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"2-(4-Iodo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25I-NBOMe)",5 DIMETHOXYPHENYL N ETHANAMINE,alias_fragment,5 DIMETHOXYPHENYL N ETHANAMINE,I,7538,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
