ApplNo,SubmissionType,SubmissionNo,SubmissionStatus,SubmissionStatusDate,approval_year,ReviewPriority_raw,ReviewPriority,ApplType_raw,ApplType,SponsorName,DrugName,ActiveIngredient,n_products,ProductNo_list,SubmissionClassCodeID,SubmissionClassCode,SubmissionClassCodeDescription
216531,ORIG,1,AP,2022-07-21,2022,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,AMBRISENTAN,AMBRISENTAN,2.0,001; 002,19,UNKNOWN,
216533,ORIG,1,AP,2022-09-13,2022,STANDARD,STANDARD,ANDA,ANDA,INGENUS PHARMS LLC,TIMOLOL MALEATE,TIMOLOL MALEATE,2.0,001; 002,19,UNKNOWN,
216536,ORIG,1,AP,2025-11-20,2025,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,2.0,001; 002,19,UNKNOWN,
216537,ORIG,1,AP,2022-11-28,2022,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA LTD,CARBIDOPA AND LEVODOPA,CARBIDOPA; LEVODOPA,3.0,001; 002; 003,19,UNKNOWN,
216538,ORIG,1,AP,2024-03-08,2024,STANDARD,STANDARD,ANDA,ANDA,HAINAN POLY,CISATRACURIUM BESYLATE,CISATRACURIUM BESYLATE,1.0,001,19,UNKNOWN,
216539,ORIG,1,AP,2024-08-27,2024,STANDARD,STANDARD,ANDA,ANDA,HAINAN POLY,CISATRACURIUM BESYLATE PRESERVATIVE FREE,CISATRACURIUM BESYLATE,2.0,001; 002,19,UNKNOWN,
216540,ORIG,1,AP,2024-11-22,2024,STANDARD,STANDARD,NDA,NDA,BRIDGEBIO PHARMA,ATTRUBY,ACORAMIDIS HYDROCHLORIDE,1.0,001,7,TYPE 1,Type 1 - New Molecular Entity
216541,ORIG,1,AP,2023-08-21,2023,STANDARD,STANDARD,ANDA,ANDA,B BRAUN MEDICAL,CALCIUM GLUCONATE,CALCIUM GLUCONATE,1.0,001,19,UNKNOWN,
216542,ORIG,1,AP,2023-02-17,2023,STANDARD,STANDARD,ANDA,ANDA,SAGENT PHARMS INC,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,2.0,001; 002,19,UNKNOWN,
216545,ORIG,1,AP,2024-11-12,2024,STANDARD,STANDARD,ANDA,ANDA,RUBICON,CLOMIPHENE CITRATE,CLOMIPHENE CITRATE,1.0,001,19,UNKNOWN,
216547,ORIG,1,AP,2025-04-22,2025,STANDARD,STANDARD,ANDA,ANDA,EUGIA PHARMA,DASATINIB,DASATINIB,6.0,001; 002; 003; 004; 005; 006,19,UNKNOWN,
216548,ORIG,1,AP,2023-05-11,2023,STANDARD,STANDARD,ANDA,ANDA,RUBICON RESEARCH,DICLOFENAC SODIUM,DICLOFENAC SODIUM,3.0,001; 002; 003,19,UNKNOWN,
216549,ORIG,1,AP,2022-10-26,2022,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,RUFINAMIDE,RUFINAMIDE,1.0,001,19,UNKNOWN,
216550,ORIG,1,AP,2024-08-02,2024,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,ESTRADIOL,ESTRADIOL,1.0,001,19,UNKNOWN,
216552,ORIG,1,AP,2023-03-29,2023,STANDARD,STANDARD,ANDA,ANDA,EUGIA PHARMA,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216554,ORIG,1,AP,2023-10-31,2023,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,AMPICILLIN TRIHYDRATE,AMPICILLIN/AMPICILLIN TRIHYDRATE,2.0,001; 002,19,UNKNOWN,
216557,ORIG,1,AP,2022-11-07,2022,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE,3.0,001; 002; 003,19,UNKNOWN,
216558,ORIG,1,AP,2023-12-06,2023,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,OSHIH,ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,1.0,001,19,UNKNOWN,
216561,ORIG,1,AP,2025-01-27,2025,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,AZELASTINE HYDROCHLORIDE ALLERGY,AZELASTINE HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216568,ORIG,1,AP,2023-03-30,2023,STANDARD,STANDARD,ANDA,ANDA,REGCON HOLDINGS,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,4.0,001; 002; 003; 004,19,UNKNOWN,
216569,ORIG,1,AP,2023-10-16,2023,STANDARD,STANDARD,ANDA,ANDA,SCIEGEN PHARMS,CLOTRIMAZOLE,CLOTRIMAZOLE,1.0,001,19,UNKNOWN,
216576,ORIG,1,AP,2024-06-05,2024,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,AZELASTINE HYDROCHLORIDE,AZELASTINE HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216578,ORIG,1,AP,2023-05-12,2023,PRIORITY,PRIORITY,NDA,NDA,ASTELLAS,VEOZAH,FEZOLINETANT,1.0,001,7,TYPE 1,Type 1 - New Molecular Entity
216579,ORIG,1,AP,2023-04-28,2023,STANDARD,STANDARD,NDA,NDA,ASTRAZENECA,SYMBICORT AEROSPHERE,BUDESONIDE; FORMOTEROL FUMARATE,1.0,001,2,EFFICACY,Efficacy
216582,ORIG,1,AP,2023-12-11,2023,STANDARD,STANDARD,ANDA,ANDA,PRINSTON INC,PEMETREXED DISODIUM,PEMETREXED DISODIUM,1.0,001,19,UNKNOWN,
216587,ORIG,1,AP,2023-09-19,2023,STANDARD,STANDARD,ANDA,ANDA,ZYDUS LIFESCIENCES,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,1.0,001,19,UNKNOWN,
216589,ORIG,1,AP,2025-12-12,2025,STANDARD,STANDARD,ANDA,ANDA,MYLAN LABS LTD,OCTREOTIDE ACETATE,OCTREOTIDE ACETATE,3.0,001; 002; 003,19,UNKNOWN,
216590,ORIG,1,AP,2023-07-19,2023,STANDARD,STANDARD,ANDA,ANDA,MEITHEAL,LEUCOVORIN CALCIUM,LEUCOVORIN CALCIUM,5.0,001; 002; 003; 004; 005,19,UNKNOWN,
216591,ORIG,1,AP,2022-07-06,2022,STANDARD,STANDARD,ANDA,ANDA,ASPIRO,VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE,2.0,001; 002,19,UNKNOWN,
216592,ORIG,1,AP,2023-07-13,2023,STANDARD,STANDARD,ANDA,ANDA,GRANULES,ACETAMINOPHEN AND IBUPROFEN,ACETAMINOPHEN; IBUPROFEN,1.0,001,19,UNKNOWN,
216593,ORIG,1,AP,2024-04-04,2024,PRIORITY,PRIORITY,NDA,NDA,NOVA LABS LTD,XROMI,HYDROXYUREA,1.0,001,12,TYPE 3,Type 3 - New Dosage Form
216593,ORIG,2,AP,2024-12-23,2024,PRIORITY,PRIORITY,NDA,NDA,NOVA LABS LTD,XROMI,HYDROXYUREA,1.0,001,2,EFFICACY,Efficacy
216594,ORIG,1,AP,2022-08-18,2022,STANDARD,STANDARD,ANDA,ANDA,UMEDICA,CARBAMAZEPINE,CARBAMAZEPINE,3.0,001; 002; 003,19,UNKNOWN,
216595,ORIG,1,AP,2023-03-17,2023,STANDARD,STANDARD,ANDA,ANDA,GLENMARK PHARMS LTD,PROCHLORPERAZINE MALEATE,PROCHLORPERAZINE MALEATE,2.0,001; 002,19,UNKNOWN,
216596,ORIG,1,AP,2022-09-07,2022,STANDARD,STANDARD,ANDA,ANDA,MICRO LABS,TIMOLOL MALEATE,TIMOLOL MALEATE,1.0,001,19,UNKNOWN,
216597,ORIG,1,AP,2023-02-15,2023,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,MAGNESIUM SULFATE IN PLASTIC CONTAINER,MAGNESIUM SULFATE,2.0,001; 002,19,UNKNOWN,
216598,ORIG,1,AP,2023-04-17,2023,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,PROCHLORPERAZINE MALEATE,PROCHLORPERAZINE MALEATE,2.0,001; 002,19,UNKNOWN,
216599,ORIG,1,AP,2022-10-24,2022,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,1.0,001,19,UNKNOWN,
216600,ORIG,1,AP,2024-03-25,2024,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,FOSFOMYCIN TROMETHAMINE,FOSFOMYCIN TROMETHAMINE,1.0,001,19,UNKNOWN,
216601,ORIG,1,AP,2025-11-04,2025,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,PHYTONADIONE,PHYTONADIONE,1.0,001,19,UNKNOWN,
216602,ORIG,1,AP,2024-03-01,2024,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,FOSCARNET SODIUM,FOSCARNET SODIUM,1.0,001,19,UNKNOWN,
216603,ORIG,1,AP,2022-12-13,2022,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,ESMOLOL HYDROCHLORIDE,ESMOLOL HYDROCHLORIDE,2.0,001; 002,19,UNKNOWN,
216604,ORIG,1,AP,2023-05-15,2023,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,2.0,001; 002,19,UNKNOWN,
216605,ORIG,1,AP,2023-03-08,2023,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,ROPIVACAINE HYDROCHLORIDE,ROPIVACAINE HYDROCHLORIDE,4.0,001; 002; 003; 004,19,UNKNOWN,
216606,ORIG,1,AP,2023-04-10,2023,STANDARD,STANDARD,ANDA,ANDA,AMTA,NISOLDIPINE,NISOLDIPINE,2.0,001; 002,19,UNKNOWN,
216608,ORIG,1,AP,2024-12-03,2024,STANDARD,STANDARD,ANDA,ANDA,MYLAN,ARIPIPRAZOLE,ARIPIPRAZOLE,2.0,001; 002,19,UNKNOWN,
216611,ORIG,1,AP,2024-05-10,2024,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,CALCIUM GLUCONATE,CALCIUM GLUCONATE,3.0,001; 002; 003,19,UNKNOWN,
216614,ORIG,1,AP,2021-10-18,2021,UNKNOWN,UNKNOWN,NDA,NDA,"MIDDLESEX GASES TECHNOLOGIES, INC.","CARBON DIOXIDE, USP",CARBON DIOXIDE,1.0,001,19,UNKNOWN,
216615,ORIG,1,AP,2025-04-08,2025,STANDARD,STANDARD,ANDA,ANDA,SHILPA,VARENICLINE TARTRATE,VARENICLINE TARTRATE,2.0,001; 002,19,UNKNOWN,
216616,ORIG,1,AP,2025-09-30,2025,STANDARD,STANDARD,ANDA,ANDA,EVITA SOLUTIONS,MIFEPRISTONE,MIFEPRISTONE,1.0,001,19,UNKNOWN,
216617,ORIG,1,AP,2022-07-27,2022,STANDARD,STANDARD,ANDA,ANDA,ASPIRO,ACETAMINOPHEN,ACETAMINOPHEN,1.0,001,19,UNKNOWN,
216620,ORIG,1,AP,2024-04-18,2024,STANDARD,STANDARD,ANDA,ANDA,ANNORA PHARMA,ELTROMBOPAG OLAMINE,ELTROMBOPAG OLAMINE,2.0,001; 002,19,UNKNOWN,
216623,ORIG,1,AP,2025-04-16,2025,STANDARD,STANDARD,ANDA,ANDA,ALEMBIC,CARBAMAZEPINE,CARBAMAZEPINE,1.0,001,19,UNKNOWN,
216624,ORIG,1,AP,2022-10-26,2022,STANDARD,STANDARD,ANDA,ANDA,ACCORD HLTHCARE,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,2.0,001; 002,19,UNKNOWN,
216625,ORIG,1,AP,2023-08-18,2023,STANDARD,STANDARD,ANDA,ANDA,MACLEODS PHARMS LTD,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,1.0,001,19,UNKNOWN,
216626,ORIG,1,AP,2022-12-22,2022,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,POSACONAZOLE,POSACONAZOLE,1.0,001,19,UNKNOWN,
216629,ORIG,1,AP,2022-10-17,2022,STANDARD,STANDARD,ANDA,ANDA,GRAVITI PHARMS,FUROSEMIDE,FUROSEMIDE,3.0,001; 002; 003,19,UNKNOWN,
216631,ORIG,1,AP,2024-04-08,2024,STANDARD,STANDARD,ANDA,ANDA,LUPIN,DOXYCYCLINE,DOXYCYCLINE,1.0,001,19,UNKNOWN,
216632,ORIG,1,AP,2023-10-20,2023,STANDARD,STANDARD,NDA,NDA,BAUSCH,CABTREO,ADAPALENE; BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE,1.0,001,14,TYPE 4,Type 4 - New Combination
216633,ORIG,1,AP,2025-05-22,2025,STANDARD,STANDARD,ANDA,ANDA,ZYDUS PHARMS,ISOTRETINOIN,ISOTRETINOIN,6.0,001; 002; 003; 004; 005; 006,19,UNKNOWN,
216635,ORIG,1,AP,2022-07-20,2022,STANDARD,STANDARD,ANDA,ANDA,ALKEM LABS LTD,DICLOFENAC POTASSIUM,DICLOFENAC POTASSIUM,1.0,001,19,UNKNOWN,
216637,ORIG,1,AP,2024-05-29,2024,STANDARD,STANDARD,ANDA,ANDA,FOSUN WANBANG,MYCOPHENOLATE SODIUM,MYCOPHENOLATE SODIUM,2.0,001; 002,19,UNKNOWN,
216639,ORIG,1,AP,2023-03-24,2023,STANDARD,STANDARD,ANDA,ANDA,COREPHARMA,DICYCLOMINE HYDROCHLORIDE,DICYCLOMINE HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216648,ORIG,1,AP,2022-11-22,2022,STANDARD,STANDARD,ANDA,ANDA,GLAND,MITOMYCIN,MITOMYCIN,1.0,001,19,UNKNOWN,
216649,ORIG,1,AP,2022-07-15,2022,STANDARD,STANDARD,ANDA,ANDA,APOTEX,FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE,4.0,001; 002; 003; 004,19,UNKNOWN,
216651,ORIG,1,AP,2022-08-25,2022,STANDARD,STANDARD,ANDA,ANDA,HETERO LABS LTD III,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,1.0,001,19,UNKNOWN,
216653,ORIG,1,AP,2024-07-03,2024,STANDARD,STANDARD,ANDA,ANDA,SOMERSET THERAPS LLC,TIMOLOL MALEATE,TIMOLOL MALEATE,1.0,001,19,UNKNOWN,
216654,ORIG,1,AP,2024-10-10,2024,STANDARD,STANDARD,ANDA,ANDA,SOMERSET,TIMOLOL,TIMOLOL,1.0,001,19,UNKNOWN,
216655,ORIG,1,AP,2024-07-22,2024,STANDARD,STANDARD,NDA,NDA,XIAMEN LP PHARM CO,OPIPZA,ARIPIPRAZOLE,3.0,001; 002; 003,12,TYPE 3,Type 3 - New Dosage Form
216656,ORIG,1,AP,2023-04-28,2023,STANDARD,STANDARD,ANDA,ANDA,XIROMED,ESTRADIOL VALERATE,ESTRADIOL VALERATE,3.0,001; 002; 003,19,UNKNOWN,
216660,ORIG,1,AP,2022-09-29,2022,PRIORITY,PRIORITY,NDA,NDA,AMYLYX,RELYVRIO,SODIUM PHENYLBUTYRATE; TAURURSODIOL,1.0,001,7,TYPE 1,Type 1 - New Molecular Entity
216662,ORIG,1,AP,2022-12-21,2022,STANDARD,STANDARD,ANDA,ANDA,SLATE RUN PHARMA,LINCOMYCIN HYDROCHLORIDE,LINCOMYCIN HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216663,ORIG,1,AP,2026-01-27,2026,STANDARD,STANDARD,ANDA,ANDA,MANKIND PHARMA,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,5.0,001; 002; 003; 004; 005,19,UNKNOWN,
216665,ORIG,1,AP,2025-03-26,2025,PRIORITY,PRIORITY,NDA,NDA,SOLENO THERAP,VYKAT XR,DIAZOXIDE CHOLINE,3.0,001; 002; 003,9,TYPE 2,Type 2 - New Active Ingredient
216667,ORIG,1,AP,2023-11-29,2023,STANDARD,STANDARD,ANDA,ANDA,EUGIA PHARMA,BUDESONIDE,BUDESONIDE,1.0,001,19,UNKNOWN,
216670,ORIG,1,AP,2023-11-13,2023,STANDARD,STANDARD,ANDA,ANDA,APOTEX,LACOSAMIDE,LACOSAMIDE,1.0,001,19,UNKNOWN,
216675,ORIG,1,AP,2023-05-18,2023,STANDARD,STANDARD,NDA,NDA,BAUSCH AND LOMB INC,MIEBO,PERFLUOROHEXYLOCTANE,1.0,001,7,TYPE 1,Type 1 - New Molecular Entity
216677,ORIG,1,AP,2024-02-28,2024,STANDARD,STANDARD,ANDA,ANDA,HERITAGE,DOCETAXEL,DOCETAXEL,3.0,001; 002; 003,19,UNKNOWN,
216678,ORIG,1,AP,2025-10-10,2025,STANDARD,STANDARD,ANDA,ANDA,RUBICON,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,2.0,001; 002,19,UNKNOWN,
216682,ORIG,1,AP,2023-04-06,2023,STANDARD,STANDARD,ANDA,ANDA,RUBICON RESEARCH,CEVIMELINE HYDROCHLORIDE,CEVIMELINE HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216683,ORIG,1,AP,2025-05-27,2025,STANDARD,STANDARD,ANDA,ANDA,RUBICON RESEARCH,TOPIRAMATE,TOPIRAMATE,3.0,001; 002; 003,19,UNKNOWN,
216686,ORIG,1,AP,2023-08-22,2023,STANDARD,STANDARD,NDA,NDA,STERISCIENCE,FOCINVEZ,FOSAPREPITANT DIMEGLUMINE,1.0,001,12,TYPE 3,Type 3 - New Dosage Form
216688,ORIG,1,AP,2023-05-15,2023,STANDARD,STANDARD,ANDA,ANDA,MICRO LABS,RUFINAMIDE,RUFINAMIDE,2.0,001; 002,19,UNKNOWN,
216690,ORIG,1,AP,2022-12-07,2022,STANDARD,STANDARD,ANDA,ANDA,PH HEALTH,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,1.0,001,19,UNKNOWN,
216692,ORIG,1,AP,2023-01-23,2023,STANDARD,STANDARD,ANDA,ANDA,COSETTE,METRONIDAZOLE,METRONIDAZOLE,1.0,001,19,UNKNOWN,
216715,ORIG,1,AP,2022-10-25,2022,STANDARD,STANDARD,ANDA,ANDA,AMNEAL,PREDNISOLONE SODIUM PHOSPHATE,PREDNISOLONE SODIUM PHOSPHATE,1.0,001,19,UNKNOWN,
216718,ORIG,1,AP,2023-02-28,2023,PRIORITY,PRIORITY,NDA,NDA,BIOGEN US,SKYCLARYS,OMAVELOXOLONE,1.0,001,7,TYPE 1,Type 1 - New Molecular Entity
216719,ORIG,1,AP,2025-04-24,2025,STANDARD,STANDARD,ANDA,ANDA,PADAGIS ISRAEL,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216720,ORIG,1,AP,2024-11-05,2024,STANDARD,STANDARD,ANDA,ANDA,UPSHER SMITH LABS,DEFLAZACORT,DEFLAZACORT,4.0,001; 002; 003; 004,19,UNKNOWN,
216723,ORIG,1,AP,2023-06-12,2023,STANDARD,STANDARD,ANDA,ANDA,ZYDUS,VARENICLINE TARTRATE,VARENICLINE TARTRATE,2.0,001; 002,19,UNKNOWN,
216724,ORIG,1,AP,2024-12-10,2024,STANDARD,STANDARD,ANDA,ANDA,THINQ PHARM-CRO PVT,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216725,ORIG,1,AP,2022-09-22,2022,STANDARD,STANDARD,ANDA,ANDA,MANKIND PHARMA,TOBRAMYCIN,TOBRAMYCIN,1.0,001,19,UNKNOWN,
216726,ORIG,1,AP,2024-03-21,2024,STANDARD,STANDARD,ANDA,ANDA,ABON PHARMS LLC,SUCRALFATE,SUCRALFATE,1.0,001,19,UNKNOWN,
216727,ORIG,1,AP,2024-09-17,2024,STANDARD,STANDARD,ANDA,ANDA,MSN,PRAZOSIN HYDROCHLORIDE,PRAZOSIN HYDROCHLORIDE,3.0,001; 002; 003,19,UNKNOWN,
216728,ORIG,1,AP,2023-01-19,2023,STANDARD,STANDARD,ANDA,ANDA,MSN,SIROLIMUS,SIROLIMUS,1.0,001,19,UNKNOWN,
216729,ORIG,1,AP,2025-03-05,2025,STANDARD,STANDARD,ANDA,ANDA,ONESOURCE SPECIALTY,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,3.0,001; 002; 003,19,UNKNOWN,
216730,ORIG,1,AP,2023-05-23,2023,STANDARD,STANDARD,ANDA,ANDA,MANKIND PHARMA,HALOPERIDOL DECANOATE,HALOPERIDOL DECANOATE,2.0,001; 002,19,UNKNOWN,
216732,ORIG,1,AP,2023-10-30,2023,STANDARD,STANDARD,ANDA,ANDA,EUGIA PHARMA,MITOMYCIN,MITOMYCIN,3.0,001; 002; 003,19,UNKNOWN,
216736,ORIG,1,AP,2022-12-14,2022,STANDARD,STANDARD,ANDA,ANDA,RUBICON RESEARCH,DICYCLOMINE HYDROCHLORIDE,DICYCLOMINE HYDROCHLORIDE,2.0,001; 002,19,UNKNOWN,
216739,ORIG,1,AP,2024-11-08,2024,STANDARD,STANDARD,ANDA,ANDA,APPCO,CLOMIPHENE CITRATE,CLOMIPHENE CITRATE,1.0,001,19,UNKNOWN,
216743,ORIG,1,AP,2023-11-03,2023,STANDARD,STANDARD,NDA,NDA,ZYDUS LIFESCIENCES,ZITUVIMET,METFORMIN HYDROCHLORIDE; SITAGLIPTIN,2.0,001; 002,15,TYPE 5,Type 5 - New Formulation or New Manufacturer
216747,ORIG,1,AP,2025-01-07,2025,STANDARD,STANDARD,ANDA,ANDA,BAXTER HLTHCARE CORP,DIHYDROERGOTAMINE MESYLATE,DIHYDROERGOTAMINE MESYLATE,1.0,001,19,UNKNOWN,
216748,ORIG,1,AP,2025-03-26,2025,STANDARD,STANDARD,ANDA,ANDA,MSN,DEXRAZOXANE HYDROCHLORIDE,DEXRAZOXANE HYDROCHLORIDE,2.0,001; 002,19,UNKNOWN,
216749,ORIG,1,AP,2023-10-20,2023,STANDARD,STANDARD,ANDA,ANDA,HETERO LABS LTD III,OXCARBAZEPINE,OXCARBAZEPINE,1.0,001,19,UNKNOWN,
216750,ORIG,1,AP,2024-12-31,2024,STANDARD,STANDARD,ANDA,ANDA,SCIEGEN PHARMS,METRONIDAZOLE,METRONIDAZOLE,1.0,001,19,UNKNOWN,
216751,ORIG,1,AP,2023-01-18,2023,STANDARD,STANDARD,ANDA,ANDA,PRASCO,MIRTAZAPINE,MIRTAZAPINE,4.0,001; 002; 003; 004,19,UNKNOWN,
216755,ORIG,1,AP,2023-09-22,2023,STANDARD,STANDARD,NDA,NDA,SAPTALIS PHARMS,LIKMEZ,METRONIDAZOLE,1.0,001,15,TYPE 5,Type 5 - New Formulation or New Manufacturer
216759,ORIG,1,AP,2023-02-23,2023,STANDARD,STANDARD,ANDA,ANDA,BIONPHARMA,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,1.0,001,19,UNKNOWN,
216760,ORIG,1,AP,2022-11-28,2022,STANDARD,STANDARD,ANDA,ANDA,COREPHARMA,DICYCLOMINE HYDROCHLORIDE,DICYCLOMINE HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216761,ORIG,1,AP,2024-11-19,2024,STANDARD,STANDARD,ANDA,ANDA,GLAND,ERYTHROMYCIN LACTOBIONATE,ERYTHROMYCIN LACTOBIONATE,1.0,001,19,UNKNOWN,
216762,ORIG,1,AP,2023-10-17,2023,STANDARD,STANDARD,ANDA,ANDA,RUBICON RESEARCH,GUANFACINE HYDROCHLORIDE,GUANFACINE HYDROCHLORIDE,2.0,001; 002,19,UNKNOWN,
216766,ORIG,1,AP,2023-01-09,2023,STANDARD,STANDARD,ANDA,ANDA,YICHANG HUMANWELL,BUPROPION HYDROCHLORIDE,BUPROPION HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216772,ORIG,1,AP,2024-06-12,2024,STANDARD,STANDARD,ANDA,ANDA,UPSHER SMITH LABS,BRIMONIDINE TARTRATE,BRIMONIDINE TARTRATE,1.0,001,19,UNKNOWN,
216774,ORIG,1,AP,2023-11-29,2023,STANDARD,STANDARD,NDA,NDA,TEVA PHARMS INC,ALVAIZ,ELTROMBOPAG CHOLINE,4.0,001; 002; 003; 004,9,TYPE 2,Type 2 - New Active Ingredient
216778,ORIG,1,AP,2024-07-18,2024,STANDARD,STANDARD,NDA,NDA,ZYDUS LIFESCIENCES,ZITUVIMET XR,METFORMIN HYDROCHLORIDE; SITAGLIPTIN,3.0,001; 002; 003,15,TYPE 5,Type 5 - New Formulation or New Manufacturer
216780,ORIG,1,AP,2023-03-28,2023,STANDARD,STANDARD,ANDA,ANDA,RUBICON RESEARCH,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216782,ORIG,1,AP,2023-06-01,2023,STANDARD,STANDARD,ANDA,ANDA,TWI PHARMS,DICYCLOMINE HYDROCHLORIDE,DICYCLOMINE HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216783,ORIG,1,AP,2024-10-29,2024,STANDARD,STANDARD,ANDA,ANDA,NEXUS,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,2.0,001; 002,19,UNKNOWN,
216786,ORIG,1,AP,2024-02-01,2024,STANDARD,STANDARD,ANDA,ANDA,NE RX PHARMA,METHSCOPOLAMINE BROMIDE,METHSCOPOLAMINE BROMIDE,2.0,001; 002,19,UNKNOWN,
216788,ORIG,1,AP,2025-04-25,2025,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA LTD,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,5.0,001; 002; 003; 004; 005,19,UNKNOWN,
216791,ORIG,1,AP,2023-07-06,2023,STANDARD,STANDARD,ANDA,ANDA,GLAND,FOMEPIZOLE,FOMEPIZOLE,1.0,001,19,UNKNOWN,
216792,ORIG,1,AP,2025-10-07,2025,STANDARD,STANDARD,ANDA,ANDA,L PERRIGO CO,FEXOFENADINE HYDROCHLORIDE AND PSEUDOEPHEDRINE HYDROCHLORIDE,FEXOFENADINE HYDROCHLORIDE; PSEUDOEPHEDRINE HYDROCHLORIDE,1.0,001,19,UNKNOWN,
216793,ORIG,1,AP,2023-08-11,2023,PRIORITY,PRIORITY,NDA,NDA,JANSSEN BIOTECH,AKEEGA,ABIRATERONE ACETATE; NIRAPARIB TOSYLATE,2.0,001; 002,14,TYPE 4,Type 4 - New Combination
216795,ORIG,1,AP,2024-03-18,2024,STANDARD,STANDARD,ANDA,ANDA,ENCUBE,METRONIDAZOLE,METRONIDAZOLE,1.0,001,19,UNKNOWN,
216796,ORIG,1,AP,2023-01-06,2023,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,EMZAHH,NORETHINDRONE,1.0,001,19,UNKNOWN,
216797,ORIG,1,AP,2025-06-09,2025,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,SAPROPTERIN DIHYDROCHLORIDE,SAPROPTERIN DIHYDROCHLORIDE,1.0,001,19,UNKNOWN,
216798,ORIG,1,AP,2022-09-27,2022,STANDARD,STANDARD,ANDA,ANDA,AUROBINDO PHARMA,FENOFIBRATE,FENOFIBRATE,2.0,001; 002,19,UNKNOWN,
216800,ORIG,1,AP,2023-05-31,2023,STANDARD,STANDARD,ANDA,ANDA,ANNORA PHARMA,BUPROPION HYDROCHLORIDE,BUPROPION HYDROCHLORIDE,3.0,001; 002; 003,19,UNKNOWN,
